job_key,evaluation_scope,fold,feature_set,model,weighting,rank,perturbation_gene,y_true,y_pred,predicted_dependency_score,observed_n_cells,target_gene_index,top_k
internal_cv_all|1|delta_all|pca20_random_forest|unweighted,internal_cv_all,1,delta_all,pca20_random_forest,unweighted,14,RPS16,-2.5900864601135254,-1.8444977298975227,1.8444977298975227,57,7529,20
internal_cv_all|1|delta_all|pca20_random_forest|unweighted,internal_cv_all,1,delta_all,pca20_random_forest,unweighted,15,PRIM1,-1.8222938776016235,-1.8229013301707115,1.8229013301707115,181,5137,20
internal_cv_all|1|delta_all|pca20_random_forest|unweighted,internal_cv_all,1,delta_all,pca20_random_forest,unweighted,16,RPL10A,-2.066640853881836,-1.8121615204187265,1.8121615204187265,257,2840,20
internal_cv_all|1|delta_all|pca20_random_forest|unweighted,internal_cv_all,1,delta_all,pca20_random_forest,unweighted,17,RPL37A,-2.05885910987854,-1.7811715369434795,1.7811715369434795,386,1393,20
internal_cv_all|1|delta_all|pca20_random_forest|unweighted,internal_cv_all,1,delta_all,pca20_random_forest,unweighted,18,EIF2S3,-1.5129623413085938,-1.7319621893663983,1.7319621893663983,57,8335,20
internal_cv_all|1|delta_all|pca20_random_forest|unweighted,internal_cv_all,1,delta_all,pca20_random_forest,unweighted,19,CHAF1A,-0.8295549750328064,-1.713822573223875,1.713822573223875,38,7239,20
internal_cv_all|1|delta_all|pca20_random_forest|unweighted,internal_cv_all,1,delta_all,pca20_random_forest,unweighted,20,DLD,-0.5330693125724792,-1.6922778412980213,1.6922778412980213,311,3397,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,1,RPL31,-2.3567116260528564,-2.2346246212504592,2.2346246212504592,294,1177,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,2,SNRPE,-1.75413179397583,-2.2133169694460557,2.2133169694460557,184,751,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,3,RPS4X,-2.958712100982666,-2.135717231192095,2.135717231192095,180,8412,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,4,RPL14,-2.448538303375244,-2.1282354623142865,2.1282354623142865,220,1573,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,5,RRM1,-3.7872400283813477,-2.081686896363483,2.081686896363483,103,4482,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,6,GINS4,-0.8891941905021667,-2.0164540024840947,2.0164540024840947,60,3607,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,7,RPS9,-2.9898555278778076,-2.00569980744769,2.00569980744769,276,7694,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,8,RPL7,-1.9913469552993774,-1.9887493214420864,1.9887493214420864,301,3661,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,9,RPL4,-3.289290189743042,-1.9736630747070383,1.9736630747070383,345,5986,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,10,RPL27,-1.5726183652877808,-1.9461476781758207,1.9461476781758207,38,6784,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,11,DDX47,-1.2135182619094849,-1.9239418398829962,1.9239418398829962,313,-1,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,12,MCM10,-0.37913283705711365,-1.888463646161061,1.888463646161061,219,4164,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,13,INTS9,-1.7689857482910156,-1.8705024589490808,1.8705024589490808,229,3576,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,14,RPL11,-2.8036398887634277,-1.8337797634008814,1.8337797634008814,387,120,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,15,SF3B5,-2.711693286895752,-1.8044981485834128,1.8044981485834128,84,3065,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,16,CDK1,-2.0367238521575928,-1.7895464191250758,1.7895464191250758,347,4240,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,17,RPS18,-2.1017556190490723,-1.7830751232994524,1.7830751232994524,122,2815,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,18,EIF3G,-1.4894412755966187,-1.7263349555829897,1.7263349555829897,67,7299,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,19,PPP1R10,-1.4994345903396606,-1.7199653222840614,1.7199653222840614,7,2758,20
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,20,EIF3B,-1.8424724340438843,-1.699242929949769,1.699242929949769,34,3129,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,1,RPL18,-1.3525253534317017,-2.4559421425638908,2.4559421425638908,308,7631,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,2,RPL27A,-2.04221773147583,-2.438144223978286,2.438144223978286,202,4495,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,3,RPL13,-1.5430476665496826,-2.360736661586769,2.360736661586769,337,6518,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,4,RPL7A,-2.6865854263305664,-2.2631135699316136,2.2631135699316136,10,4088,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,5,RPS24,-2.2173612117767334,-2.19906207107492,2.19906207107492,243,4294,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,6,RPL30,-0.8833933472633362,-2.1908210278900833,2.1908210278900833,365,3707,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,7,SNRPD1,-3.2732887268066406,-2.013760448825892,2.013760448825892,146,7089,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,8,PSMB2,-1.707536220550537,-1.9687381787865939,1.9687381787865939,53,215,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,9,RPS15A,-2.0807714462280273,-1.9426440994274643,1.9426440994274643,314,6254,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,10,RPS11,-2.090801954269409,-1.848233078364239,1.848233078364239,268,7645,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,11,AQR,-1.3388904333114624,-1.8374806815230553,1.8374806815230553,90,5861,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,12,RPLP0,-1.2414323091506958,-1.8312169847832247,1.8312169847832247,184,5315,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,13,DTL,-3.170069694519043,-1.7838565392417776,1.7838565392417776,136,776,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,14,RPS12,-1.651157021522522,-1.7687176532065683,1.7687176532065683,485,3042,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,15,SPC25,-1.5397162437438965,-1.7419301844727226,1.7419301844727226,199,1277,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,16,FTSJ3,-0.9749561548233032,-1.7281903741606373,1.7281903741606373,207,6914,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,17,SNRPC,-1.0916815996170044,-1.6709928053971779,1.6709928053971779,34,2833,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,18,PSMC1,-0.8730043172836304,-1.6504179307785123,1.6504179307785123,316,5781,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,19,CLNS1A,-1.7199206352233887,-1.5862446441772027,1.5862446441772027,53,4802,20
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,20,POLR2H,-1.1646013259887695,-1.583127034263606,1.583127034263606,102,1914,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,1,RPL5,-1.9839783906936646,-2.1899706810125,2.1899706810125,200,422,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,2,RPL17,-3.6655125617980957,-2.1470780624664947,2.1470780624664947,149,7126,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,3,PRPF4,-1.2348960638046265,-2.1225185873985946,2.1225185873985946,117,3983,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,4,RPS8,-3.6781604290008545,-2.1112480903920874,2.1112480903920874,22,291,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,5,RPL36,-2.055920362472534,-2.0749480006305947,2.0749480006305947,204,7253,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,6,RPS23,-2.412585496902466,-2.019914617901739,2.019914617901739,114,2404,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,7,RPS6,-2.476200819015503,-1.9642636350750025,1.9642636350750025,178,3830,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,8,PSMB6,-1.8859609365463257,-1.9513388773171232,1.9513388773171232,200,6565,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,9,NAA38,-0.2616722583770752,-1.9105551302295363,1.9105551302295363,368,6604,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,10,RPA2,-1.4370954036712646,-1.897383102317542,1.897383102317542,225,163,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,11,SNRPA1,-2.4326064586639404,-1.8362717377827464,1.8362717377827464,159,6106,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,12,RPL26,-1.9142776727676392,-1.8354028067751889,1.8354028067751889,209,6612,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,13,SNRPF,-4.015231132507324,-1.7811242832563137,1.7811242832563137,130,5219,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,14,CDT1,-2.659996271133423,-1.7493764671614858,1.7493764671614858,28,6510,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,15,DDX18,-1.0793653726577759,-1.7025952685413936,1.7025952685413936,137,1210,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,16,IMP4,-1.5236902236938477,-1.6440481066411028,1.6440481066411028,164,1238,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,17,RBX1,-0.8779969811439514,-1.6254383489896398,1.6254383489896398,57,8234,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,18,CDC6,-0.9472684860229492,-1.6070669083212754,1.6070669083212754,192,6746,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,19,EIF2S1,-2.189678192138672,-1.5877504464684264,1.5877504464684264,243,5723,20
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,20,THAP1,-1.4442846775054932,-1.583892272154721,1.583892272154721,110,3617,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,1,SNRPD2,-2.6352133750915527,-2.383153074517506,2.383153074517506,19,7597,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,2,RPS7,-2.0644373893737793,-2.155025292468879,2.155025292468879,265,899,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,3,RPS19,-2.861461877822876,-2.0528542446893825,2.0528542446893825,422,7556,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,4,RPL8,-2.779572010040283,-2.0488477104154845,2.0488477104154845,384,3811,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,5,RPL35,-1.01491379737854,-2.0404506144050782,2.0404506144050782,46,4008,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,6,RPL23,-2.5948612689971924,-2.0389347286439734,2.0389347286439734,398,6729,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,7,RPS3,-2.1233606338500977,-1.8765187520183455,1.8765187520183455,276,4793,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,8,POT1,-0.4019472897052765,-1.8152497447435891,1.8152497447435891,5,3418,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,9,DDX24,-0.6965067982673645,-1.8077409738446724,1.8077409738446724,286,5799,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,10,LSM6,-0.7853493690490723,-1.751637813306284,1.751637813306284,461,2209,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,11,EP400,-0.9773048162460327,-1.7273496798868837,1.7273496798868837,82,5379,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,12,RPS20,-2.89754056930542,-1.724865209521694,1.724865209521694,273,3636,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,13,NOP2,-1.3347033262252808,-1.6446149427797987,1.6446149427797987,58,4951,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,14,DYNC1I2,-2.1357405185699463,-1.6199371636895796,1.6199371636895796,300,1293,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,15,CDC5L,-2.5401458740234375,-1.6188725922405638,1.6188725922405638,99,2900,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,16,RBM14,-1.6875100135803223,-1.6118279740806658,1.6118279740806658,228,4734,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,17,SMU1,-3.3678059577941895,-1.6076947149882448,1.6076947149882448,155,3841,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,18,PRPF3,-1.0444562435150146,-1.6061952405733813,1.6061952405733813,143,534,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,19,DNTTIP2,-0.5360137820243835,-1.6042746127206298,1.6042746127206298,264,429,20
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,20,NDUFA2,-1.03433096408844,-1.590729411704574,1.590729411704574,187,2524,20
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,1,RPS13,-1.4239979982376099,-2.271962786932503,2.271962786932503,135,4520,20
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,2,PSMA4,-1.0924605131149292,-2.183250444938112,2.183250444938112,388,6044,20
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,3,RPL19,-2.119680881500244,-2.1709598647123447,2.1709598647123447,238,6731,20
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,4,RPS27A,-2.16835355758667,-2.1656115016945354,2.1656115016945354,97,1036,20
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,5,RPL38,-0.619983971118927,-2.1110608448601678,2.1110608448601678,184,6939,20
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,6,RPS5,-1.0751681327819824,-2.099633310598658,2.099633310598658,144,7733,20
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,7,TSR2,-1.173337459564209,-2.054651537725853,2.054651537725853,523,8385,20
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,8,RPL24,-2.27213454246521,-2.043988325925939,2.043988325925939,460,1738,20
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,9,FBL,-1.3066600561141968,-1.974734835669426,1.974734835669426,132,7535,20
